timestamp,datastream_id,value
2013-03-17 20:55:33+00,mains_t03-1,390.76
2013-03-17 20:55:34+00,mains_t03-1,374.15
2013-03-17 20:55:36+00,mains_t03-1,391.85
2013-03-17 20:55:41+00,mains_t03-1,405.65
2013-03-17 20:55:49+00,mains_t03-1,399.12
2013-03-17 20:55:50+00,mains_t03-1,389.93
2013-03-17 20:56:11+00,mains_t03-1,403.69
2013-03-17 20:56:18+00,mains_t03-1,396.57
2013-03-17 20:56:27+00,mains_t03-1,405.79
2013-03-17 20:56:30+00,mains_t03-1,394.76
2013-03-17 20:56:32+00,mains_t03-1,383.28
2013-03-17 20:56:34+00,mains_t03-1,399.77
2013-03-17 20:56:35+00,mains_t03-1,407.16
2013-03-17 20:56:43+00,mains_t03-1,400.3
2013-03-17 20:56:44+00,mains_t03-1,382.15
2013-03-17 20:56:46+00,mains_t03-1,406.22
2013-03-17 20:56:52+00,mains_t03-1,379.32
2013-03-17 20:56:54+00,mains_t03-1,391.61
2013-03-17 20:56:55+00,mains_t03-1,397.32
2013-03-17 20:56:56+00,mains_t03-1,386.48
2013-03-17 20:56:57+00,mains_t03-1,372.33
2013-03-17 20:57:03+00,mains_t03-1,857.7
2013-03-17 20:57:04+00,mains_t03-1,803.18
2013-03-17 20:57:05+00,mains_t03-1,483.85
2013-03-17 20:57:06+00,mains_t03-1,473.89
2013-03-17 20:57:11+00,mains_t03-1,474.92
2013-03-17 20:57:16+00,mains_t03-1,468.89
2013-03-17 20:57:22+00,mains_t03-1,481.66
2013-03-17 20:57:24+00,mains_t03-1,477.14
2013-03-17 20:57:25+00,mains_t03-1,471.82
2013-03-17 20:57:30+00,mains_t03-1,479.29
2013-03-17 20:57:36+00,mains_t03-1,482.92
2013-03-17 20:57:37+00,mains_t03-1,468.67
2013-03-17 20:57:46+00,mains_t03-1,468.26
2013-03-17 20:57:55+00,mains_t03-1,457.95
2013-03-17 20:57:58+00,mains_t03-1,470.23
2013-03-17 20:58:11+00,mains_t03-1,477.81
2013-03-17 20:58:13+00,mains_t03-1,464.07
2013-03-17 20:58:14+00,mains_t03-1,470.04
2013-03-17 20:58:20+00,mains_t03-1,477.57
2013-03-17 20:58:21+00,mains_t03-1,481.44
2013-03-17 20:58:38+00,mains_t03-1,496.27
2013-03-17 20:58:39+00,mains_t03-1,481.98
2013-03-17 20:58:40+00,mains_t03-1,474.91
2013-03-17 20:58:41+00,mains_t03-1,465.18
2013-03-17 20:58:47+00,mains_t03-1,462.93
2013-03-17 20:58:50+00,mains_t03-1,477.8
2013-03-17 20:59:03+00,mains_t03-1,488.43
2013-03-17 20:59:04+00,mains_t03-1,479.11
2013-03-17 20:59:05+00,mains_t03-1,441.48
2013-03-17 20:59:06+00,mains_t03-1,434.76
2013-03-17 20:59:12+00,mains_t03-1,431.49
2013-03-17 20:59:31+00,mains_t03-1,447.51
2013-03-17 20:59:34+00,mains_t03-1,446.4
2013-03-17 20:59:38+00,mains_t03-1,441.6
2013-03-17 21:00:00+00,mains_t03-1,449.3
2013-03-17 21:00:01+00,mains_t03-1,435.72
2013-03-17 21:00:11+00,mains_t03-1,439.18
2013-03-17 21:00:15+00,mains_t03-1,444.88
2013-03-17 21:00:20+00,mains_t03-1,454.4
2013-03-17 21:00:21+00,mains_t03-1,446.63
2013-03-17 21:00:23+00,mains_t03-1,436.47
2013-03-17 21:00:30+00,mains_t03-1,446.98
2013-03-17 21:00:47+00,mains_t03-1,448.64
2013-03-17 21:00:53+00,mains_t03-1,444.89
2013-03-17 21:00:56+00,mains_t03-1,439.99
2013-03-17 21:01:04+00,mains_t03-1,447.57
2013-03-17 21:01:10+00,mains_t03-1,444.77
2013-03-17 21:01:11+00,mains_t03-1,440.71
2013-03-17 21:01:16+00,mains_t03-1,435.36
2013-03-17 21:01:18+00,mains_t03-1,443.65
2013-03-17 21:01:22+00,mains_t03-1,445.71
2013-03-17 21:01:32+00,mains_t03-1,442.62
2013-03-17 21:01:33+00,mains_t03-1,436.64
2013-03-17 21:01:39+00,mains_t03-1,448.55
2013-03-17 21:01:46+00,mains_t03-1,465.74
2013-03-17 21:01:56+00,mains_t03-1,441.64
2013-03-17 21:01:59+00,mains_t03-1,447.42
2013-03-17 21:02:03+00,mains_t03-1,450.23
2013-03-17 21:02:10+00,mains_t03-1,443.51
2013-03-17 21:02:19+00,mains_t03-1,456.76
2013-03-17 21:02:23+00,mains_t03-1,445.84
2013-03-17 21:02:28+00,mains_t03-1,459.09
2013-03-17 21:02:30+00,mains_t03-1,455.98
2013-03-17 21:02:31+00,mains_t03-1,450.98
2013-03-17 21:02:48+00,mains_t03-1,442.44
2013-03-17 21:03:08+00,mains_t03-1,442.02
2013-03-17 21:03:12+00,mains_t03-1,455.99
2013-03-17 21:03:25+00,mains_t03-1,444.36
2013-03-17 21:03:32+00,mains_t03-1,447.17
2013-03-17 21:03:37+00,mains_t03-1,449.98
2013-03-17 21:03:41+00,mains_t03-1,457.08
2013-03-17 21:03:42+00,mains_t03-1,446.8
2013-03-17 21:04:27+00,mains_t03-1,451.49
2013-03-17 21:04:56+00,mains_t03-1,458.26
2013-03-17 21:05:09+00,mains_t03-1,449.77
2013-03-17 21:05:37+00,mains_t03-1,454.96
2013-03-17 21:05:47+00,mains_t03-1,448.14
2013-03-17 21:06:11+00,mains_t03-1,438.69
2013-03-17 21:06:34+00,mains_t03-1,437.19
2013-03-17 21:07:01+00,mains_t03-1,436.23
2013-03-17 21:07:27+00,mains_t03-1,444.3
2013-03-17 21:07:35+00,mains_t03-1,439.95
2013-03-17 21:07:36+00,mains_t03-1,436.22
2013-03-17 21:07:51+00,mains_t03-1,443
2013-03-17 21:07:56+00,mains_t03-1,435.59
2013-03-17 21:08:00+00,mains_t03-1,441.5
2013-03-17 21:08:01+00,mains_t03-1,444.64
2013-03-17 21:08:10+00,mains_t03-1,436.26
2013-03-17 21:08:11+00,mains_t03-1,442.16
2013-03-17 21:08:15+00,mains_t03-1,436.07
2013-03-17 21:08:20+00,mains_t03-1,443.81
2013-03-17 21:08:41+00,mains_t03-1,435.73
2013-03-17 21:08:43+00,mains_t03-1,442.6
2013-03-17 21:08:45+00,mains_t03-1,448.03
2013-03-17 21:08:49+00,mains_t03-1,442.44
2013-03-17 21:08:52+00,mains_t03-1,447.69
2013-03-17 21:08:53+00,mains_t03-1,449.74
2013-03-17 21:09:00+00,mains_t03-1,443.76
2013-03-17 21:09:05+00,mains_t03-1,447.98
2013-03-17 21:09:07+00,mains_t03-1,456.31
2013-03-17 21:09:12+00,mains_t03-1,447.91
2013-03-17 21:09:13+00,mains_t03-1,458.04
2013-03-17 21:09:17+00,mains_t03-1,446.57
2013-03-17 21:09:21+00,mains_t03-1,456
2013-03-17 21:09:23+00,mains_t03-1,455.58
2013-03-17 21:09:26+00,mains_t03-1,449.11
2013-03-17 21:09:28+00,mains_t03-1,446.38
2013-03-17 21:09:29+00,mains_t03-1,449.56
2013-03-17 21:09:32+00,mains_t03-1,455.65
2013-03-17 21:09:33+00,mains_t03-1,451.56
2013-03-17 21:09:35+00,mains_t03-1,450.73
2013-03-17 21:09:36+00,mains_t03-1,447.14
2013-03-17 21:09:37+00,mains_t03-1,450.65
2013-03-17 21:09:38+00,mains_t03-1,452.75
2013-03-17 21:09:46+00,mains_t03-1,454.35
2013-03-17 21:09:51+00,mains_t03-1,453.04
2013-03-17 21:09:52+00,mains_t03-1,448.86
2013-03-17 21:09:53+00,mains_t03-1,458.54
2013-03-17 21:09:54+00,mains_t03-1,449.68
2013-03-17 21:09:55+00,mains_t03-1,459.87
2013-03-17 21:09:56+00,mains_t03-1,456.29
2013-03-17 21:09:57+00,mains_t03-1,449.12
2013-03-17 21:09:58+00,mains_t03-1,453.1
2013-03-17 21:09:59+00,mains_t03-1,460.59
2013-03-17 21:10:01+00,mains_t03-1,453.31
2013-03-17 21:10:02+00,mains_t03-1,461.18
2013-03-17 21:10:03+00,mains_t03-1,454.97
2013-03-17 21:10:05+00,mains_t03-1,446.37
2013-03-17 21:10:16+00,mains_t03-1,446.48
2013-03-17 21:10:17+00,mains_t03-1,448.42
2013-03-17 21:10:24+00,mains_t03-1,453.21
2013-03-17 21:10:28+00,mains_t03-1,457.1
2013-03-17 21:10:36+00,mains_t03-1,454.52
2013-03-17 21:10:55+00,mains_t03-1,458.09
2013-03-17 21:11:19+00,mains_t03-1,458.39
2013-03-17 21:11:21+00,mains_t03-1,451.25
2013-03-17 21:11:22+00,mains_t03-1,448.7
2013-03-17 21:11:26+00,mains_t03-1,459.5
2013-03-17 21:11:28+00,mains_t03-1,466.08
2013-03-17 21:11:30+00,mains_t03-1,463.44
2013-03-17 21:11:38+00,mains_t03-1,445.91
2013-03-17 21:11:39+00,mains_t03-1,442.1
2013-03-17 21:11:40+00,mains_t03-1,446.06
2013-03-17 21:11:41+00,mains_t03-1,462.14
2013-03-17 21:11:42+00,mains_t03-1,473.98
2013-03-17 21:11:44+00,mains_t03-1,470.86
2013-03-17 21:11:45+00,mains_t03-1,492.38
2013-03-17 21:11:46+00,mains_t03-1,479.65
2013-03-17 21:11:47+00,mains_t03-1,471.32
2013-03-17 21:11:49+00,mains_t03-1,468.65
2013-03-17 21:11:50+00,mains_t03-1,452.48
2013-03-17 21:11:51+00,mains_t03-1,476.88
2013-03-17 21:11:52+00,mains_t03-1,450.7
2013-03-17 21:11:53+00,mains_t03-1,466.02
2013-03-17 21:11:54+00,mains_t03-1,470.38
2013-03-17 21:12:23+00,mains_t03-1,459.52
2013-03-17 21:12:26+00,mains_t03-1,466.3
2013-03-17 21:12:30+00,mains_t03-1,458.7
2013-03-17 21:12:31+00,mains_t03-1,453.99
2013-03-17 21:12:32+00,mains_t03-1,461.94
2013-03-17 21:12:33+00,mains_t03-1,467.51
2013-03-17 21:12:35+00,mains_t03-1,457
2013-03-17 21:12:36+00,mains_t03-1,472.56
2013-03-17 21:12:37+00,mains_t03-1,462.39
2013-03-17 21:12:44+00,mains_t03-1,466.53
2013-03-17 21:12:45+00,mains_t03-1,472.2
2013-03-17 21:12:49+00,mains_t03-1,464.17
2013-03-17 21:12:59+00,mains_t03-1,475.22
2013-03-17 21:13:01+00,mains_t03-1,459.27
2013-03-17 21:13:02+00,mains_t03-1,462.86
2013-03-17 21:13:03+00,mains_t03-1,465.08
2013-03-17 21:13:15+00,mains_t03-1,469.45
2013-03-17 21:13:16+00,mains_t03-1,473.82
2013-03-17 21:13:17+00,mains_t03-1,476.03
2013-03-17 21:13:18+00,mains_t03-1,465.03
2013-03-17 21:13:19+00,mains_t03-1,458.8
2013-03-17 21:13:23+00,mains_t03-1,465.48
2013-03-17 21:13:24+00,mains_t03-1,461.71
2013-03-17 21:13:31+00,mains_t03-1,461.71
2013-03-17 21:13:32+00,mains_t03-1,463.99
2013-03-17 21:13:33+00,mains_t03-1,458.54
2013-03-17 21:13:37+00,mains_t03-1,454.17
2013-03-17 21:13:38+00,mains_t03-1,447.74
2013-03-17 21:13:39+00,mains_t03-1,472.93
2013-03-17 21:13:40+00,mains_t03-1,482.4
2013-03-17 21:13:41+00,mains_t03-1,477.71
2013-03-17 21:13:42+00,mains_t03-1,475.02
2013-03-17 21:13:43+00,mains_t03-1,457.79
2013-03-17 21:13:45+00,mains_t03-1,475.11
2013-03-17 21:13:50+00,mains_t03-1,482.97
2013-03-17 21:13:51+00,mains_t03-1,486.55
2013-03-17 21:13:52+00,mains_t03-1,457.37
2013-03-17 21:13:53+00,mains_t03-1,448.06
2013-03-17 21:13:57+00,mains_t03-1,448.75
2013-03-17 21:13:59+00,mains_t03-1,457.62
2013-03-17 21:14:00+00,mains_t03-1,473.78
2013-03-17 21:14:03+00,mains_t03-1,484.54
2013-03-17 21:14:04+00,mains_t03-1,479.47
2013-03-17 21:14:05+00,mains_t03-1,471.73
2013-03-17 21:14:07+00,mains_t03-1,464.06
2013-03-17 21:14:10+00,mains_t03-1,465.78
2013-03-17 21:14:13+00,mains_t03-1,453.83
2013-03-17 21:14:18+00,mains_t03-1,491.22
2013-03-17 21:14:22+00,mains_t03-1,461.28
2013-03-17 21:14:25+00,mains_t03-1,470.27
2013-03-17 21:14:30+00,mains_t03-1,472.16
2013-03-17 21:14:37+00,mains_t03-1,454.36
2013-03-17 21:14:43+00,mains_t03-1,469.8
2013-03-17 21:14:47+00,mains_t03-1,461.15
2013-03-17 21:14:48+00,mains_t03-1,452.76
2013-03-17 21:15:11+00,mains_t03-1,463.15
2013-03-17 21:15:12+00,mains_t03-1,468.19
2013-03-17 21:15:14+00,mains_t03-1,455.35
2013-03-17 21:15:34+00,mains_t03-1,453.14
2013-03-17 21:16:11+00,mains_t03-1,457.11
2013-03-17 21:16:17+00,mains_t03-1,471.41
2013-03-17 21:16:19+00,mains_t03-1,463.26
2013-03-17 21:16:20+00,mains_t03-1,451.94
2013-03-17 21:16:25+00,mains_t03-1,453.67
2013-03-17 21:16:26+00,mains_t03-1,456.74
2013-03-17 21:16:34+00,mains_t03-1,451.64
2013-03-17 21:16:36+00,mains_t03-1,446.35
2013-03-17 21:16:38+00,mains_t03-1,460.59
2013-03-17 21:16:38+00,mains_t03-1,451.09
2013-03-17 21:16:40+00,mains_t03-1,471.33
2013-03-17 21:16:42+00,mains_t03-1,456.7
2013-03-17 21:16:43+00,mains_t03-1,447.55
2013-03-17 21:16:48+00,mains_t03-1,443.69
2013-03-17 21:17:01+00,mains_t03-1,458.3
2013-03-17 21:17:41+00,mains_t03-1,448.13
2013-03-17 21:17:42+00,mains_t03-1,458.41
2013-03-17 21:17:43+00,mains_t03-1,464.51
2013-03-17 21:17:47+00,mains_t03-1,449.6
2013-03-17 21:17:55+00,mains_t03-1,453.92
2013-03-17 21:18:06+00,mains_t03-1,457.33
2013-03-17 21:18:08+00,mains_t03-1,450.12
2013-03-17 21:18:09+00,mains_t03-1,456.93
2013-03-17 21:18:10+00,mains_t03-1,451.79
2013-03-17 21:18:11+00,mains_t03-1,444.43
2013-03-17 21:18:18+00,mains_t03-1,447.83
2013-03-17 21:18:19+00,mains_t03-1,458.21
2013-03-17 21:18:20+00,mains_t03-1,445.16
2013-03-17 21:18:23+00,mains_t03-1,440.47
2013-03-17 21:18:34+00,mains_t03-1,435.13
2013-03-17 21:19:00+00,mains_t03-1,441.77
2013-03-17 21:19:18+00,mains_t03-1,434.46
2013-03-17 21:19:26+00,mains_t03-1,441.81
2013-03-17 21:19:27+00,mains_t03-1,433.14
2013-03-17 21:20:59+00,mains_t03-1,441.91
2013-03-17 21:21:05+00,mains_t03-1,443.03
2013-03-17 21:21:10+00,mains_t03-1,435.73
2013-03-17 21:21:18+00,mains_t03-1,440.81
2013-03-17 21:21:35+00,mains_t03-1,432.9
2013-03-17 21:21:43+00,mains_t03-1,434.57
2013-03-17 21:22:11+00,mains_t03-1,440.19
2013-03-17 21:22:30+00,mains_t03-1,432.37
2013-03-17 21:22:33+00,mains_t03-1,439.78
2013-03-17 21:23:10+00,mains_t03-1,435.11
2013-03-17 21:23:18+00,mains_t03-1,438.18
2013-03-17 21:23:33+00,mains_t03-1,439.4
2013-03-17 21:23:43+00,mains_t03-1,445.87
2013-03-17 21:23:44+00,mains_t03-1,434.5
2013-03-17 21:24:03+00,mains_t03-1,447.61
2013-03-17 21:24:04+00,mains_t03-1,440.33
2013-03-17 21:24:05+00,mains_t03-1,436.91
2013-03-17 21:24:12+00,mains_t03-1,432.46
2013-03-17 21:24:32+00,mains_t03-1,432.4
2013-03-17 21:26:03+00,mains_t03-1,429.12
2013-03-17 21:26:46+00,mains_t03-1,429.16
2013-03-17 21:26:50+00,mains_t03-1,432.9
2013-03-17 21:26:51+00,mains_t03-1,430.85
2013-03-17 21:26:55+00,mains_t03-1,428.7
2013-03-17 21:26:58+00,mains_t03-1,431.29
2013-03-17 21:27:05+00,mains_t03-1,428.69
2013-03-17 21:27:06+00,mains_t03-1,427.38
2013-03-17 21:27:32+00,mains_t03-1,430.32
2013-03-17 21:27:36+00,mains_t03-1,430.06
2013-03-17 21:27:38+00,mains_t03-1,431.59
2013-03-17 21:27:39+00,mains_t03-1,433.33
2013-03-17 21:27:40+00,mains_t03-1,430.91
2013-03-17 21:28:15+00,mains_t03-1,432.7
2013-03-17 21:28:16+00,mains_t03-1,436.99
2013-03-17 21:28:23+00,mains_t03-1,436.23
2013-03-17 21:28:40+00,mains_t03-1,439.03
2013-03-17 21:28:45+00,mains_t03-1,438.89
2013-03-17 21:28:51+00,mains_t03-1,439.73
2013-03-17 21:28:55+00,mains_t03-1,438.73
2013-03-17 21:28:57+00,mains_t03-1,437.17
2013-03-17 21:29:12+00,mains_t03-1,439.65
2013-03-17 21:29:14+00,mains_t03-1,437.54
2013-03-17 21:29:15+00,mains_t03-1,436.43
2013-03-17 21:29:17+00,mains_t03-1,440.14
2013-03-17 21:29:21+00,mains_t03-1,439.14
2013-03-17 21:29:22+00,mains_t03-1,436.43
2013-03-17 21:29:25+00,mains_t03-1,439.47
2013-03-17 21:29:28+00,mains_t03-1,438.76
2013-03-17 21:29:29+00,mains_t03-1,437.19
2013-03-17 21:29:52+00,mains_t03-1,438.79
2013-03-17 21:29:53+00,mains_t03-1,439.92
2013-03-17 21:29:56+00,mains_t03-1,439.28
2013-03-17 21:29:57+00,mains_t03-1,438
2013-03-17 21:30:02+00,mains_t03-1,440.79
2013-03-17 21:30:10+00,mains_t03-1,437.86
2013-03-17 21:30:13+00,mains_t03-1,440.38
2013-03-17 21:30:14+00,mains_t03-1,442.21
2013-03-17 21:30:21+00,mains_t03-1,441.33
2013-03-17 21:30:23+00,mains_t03-1,439.5
2013-03-17 21:30:24+00,mains_t03-1,438.58
2013-03-17 21:30:25+00,mains_t03-1,439.94
2013-03-17 21:30:29+00,mains_t03-1,441.35
2013-03-17 21:30:36+00,mains_t03-1,439.32
2013-03-17 21:30:37+00,mains_t03-1,441.51
2013-03-17 21:30:44+00,mains_t03-1,439.88
2013-03-17 21:30:45+00,mains_t03-1,438.96
2013-03-17 21:30:47+00,mains_t03-1,441.53
2013-03-17 21:30:51+00,mains_t03-1,439.32
2013-03-17 21:30:53+00,mains_t03-1,442.67
2013-03-17 21:30:56+00,mains_t03-1,439.58
2013-03-17 21:30:57+00,mains_t03-1,437.79
2013-03-17 21:30:58+00,mains_t03-1,439.98
2013-03-17 21:31:00+00,mains_t03-1,442.08
2013-03-17 21:31:03+00,mains_t03-1,439.06
2013-03-17 21:31:14+00,mains_t03-1,440.51
2013-03-17 21:31:15+00,mains_t03-1,441.64
2013-03-17 21:31:20+00,mains_t03-1,442.18
2013-03-17 21:31:27+00,mains_t03-1,439.34
2013-03-17 21:31:29+00,mains_t03-1,442.7
2013-03-17 21:31:32+00,mains_t03-1,444.52
2013-03-17 21:31:36+00,mains_t03-1,442.4
2013-03-17 21:31:39+00,mains_t03-1,441.4
2013-03-17 21:31:40+00,mains_t03-1,440.47
2013-03-17 21:31:42+00,mains_t03-1,443.26
2013-03-17 21:31:48+00,mains_t03-1,441.5
2013-03-17 21:31:49+00,mains_t03-1,440.35
2013-03-17 21:31:53+00,mains_t03-1,443.38
2013-03-17 21:31:56+00,mains_t03-1,440.7
2013-03-17 21:32:02+00,mains_t03-1,443.3
2013-03-17 21:32:03+00,mains_t03-1,444.99
2013-03-17 21:32:04+00,mains_t03-1,443.1
2013-03-17 21:32:13+00,mains_t03-1,445.37
2013-03-17 21:32:16+00,mains_t03-1,443.76
2013-03-17 21:32:23+00,mains_t03-1,441.83
2013-03-17 21:32:24+00,mains_t03-1,440.99
2013-03-17 21:32:28+00,mains_t03-1,442.93
2013-03-17 21:32:29+00,mains_t03-1,444.12
2013-03-17 21:32:32+00,mains_t03-1,442.07
2013-03-17 21:32:36+00,mains_t03-1,441.92
2013-03-17 21:32:37+00,mains_t03-1,443.33
2013-03-17 21:32:41+00,mains_t03-1,443.77
2013-03-17 21:32:49+00,mains_t03-1,442.44
2013-03-17 21:32:50+00,mains_t03-1,440.37
2013-03-17 21:32:52+00,mains_t03-1,442.07
2013-03-17 21:32:57+00,mains_t03-1,441.39
2013-03-17 21:33:04+00,mains_t03-1,443.22
2013-03-17 21:33:06+00,mains_t03-1,445.1
2013-03-17 21:33:07+00,mains_t03-1,446.98
2013-03-17 21:33:09+00,mains_t03-1,448.19
2013-03-17 21:33:10+00,mains_t03-1,449.47
2013-03-17 21:33:11+00,mains_t03-1,447.61
2013-03-17 21:33:12+00,mains_t03-1,446.17
2013-03-17 21:33:19+00,mains_t03-1,444.5
2013-03-17 21:33:20+00,mains_t03-1,442.93
2013-03-17 21:33:23+00,mains_t03-1,447.92
2013-03-17 21:33:27+00,mains_t03-1,445.77
2013-03-17 21:33:28+00,mains_t03-1,440.38
2013-03-17 21:33:32+00,mains_t03-1,439.42
2013-03-17 21:33:33+00,mains_t03-1,440.97
2013-03-17 21:33:36+00,mains_t03-1,440.18
2013-03-17 21:33:37+00,mains_t03-1,436.88
2013-03-17 21:33:41+00,mains_t03-1,439.57
2013-03-17 21:33:42+00,mains_t03-1,444.12
2013-03-17 21:33:44+00,mains_t03-1,441.78
2013-03-17 21:33:45+00,mains_t03-1,440.12
2013-03-17 21:33:49+00,mains_t03-1,443.66
2013-03-17 21:33:51+00,mains_t03-1,441.27
2013-03-17 21:33:57+00,mains_t03-1,440.79
2013-03-17 21:33:58+00,mains_t03-1,443.04
2013-03-17 21:34:03+00,mains_t03-1,443.62
2013-03-17 21:34:06+00,mains_t03-1,440.28
2013-03-17 21:34:07+00,mains_t03-1,442.39
2013-03-17 21:34:08+00,mains_t03-1,443.99
2013-03-17 21:34:09+00,mains_t03-1,442.06
2013-03-17 21:34:16+00,mains_t03-1,442.65
2013-03-17 21:34:17+00,mains_t03-1,441.67
2013-03-17 21:34:19+00,mains_t03-1,444.27
2013-03-17 21:34:20+00,mains_t03-1,442.32
2013-03-17 21:34:23+00,mains_t03-1,445.03
2013-03-17 21:34:25+00,mains_t03-1,443.07
2013-03-17 21:34:33+00,mains_t03-1,436.37
2013-03-17 21:34:34+00,mains_t03-1,435.13
2013-03-17 21:34:35+00,mains_t03-1,433.83
2013-03-17 21:34:36+00,mains_t03-1,435.33
2013-03-17 21:34:37+00,mains_t03-1,436.36
2013-03-17 21:34:40+00,mains_t03-1,437.98
2013-03-17 21:34:41+00,mains_t03-1,439.83
2013-03-17 21:34:48+00,mains_t03-1,438.06
2013-03-17 21:34:56+00,mains_t03-1,435
2013-03-17 21:34:57+00,mains_t03-1,432.12
2013-03-17 21:35:01+00,mains_t03-1,432.12
2013-03-17 21:35:04+00,mains_t03-1,435.55
2013-03-17 21:35:11+00,mains_t03-1,433.26
2013-03-17 21:35:13+00,mains_t03-1,439.06
2013-03-17 21:35:15+00,mains_t03-1,436.77
2013-03-17 21:35:16+00,mains_t03-1,434.57
2013-03-17 21:35:21+00,mains_t03-1,433.16
2013-03-17 21:35:24+00,mains_t03-1,435.22
2013-03-17 21:35:26+00,mains_t03-1,432.72
2013-03-17 21:35:29+00,mains_t03-1,435.23
2013-03-17 21:35:36+00,mains_t03-1,434.31
2013-03-17 21:35:40+00,mains_t03-1,437.76
2013-03-17 21:35:45+00,mains_t03-1,435.56
2013-03-17 21:35:46+00,mains_t03-1,433.94
2013-03-17 21:35:54+00,mains_t03-1,437.2
2013-03-17 21:35:55+00,mains_t03-1,435.1
2013-03-17 21:36:01+00,mains_t03-1,434.21
2013-03-17 21:36:11+00,mains_t03-1,434.43
2013-03-17 21:36:14+00,mains_t03-1,439.07
2013-03-17 21:36:15+00,mains_t03-1,437.06
2013-03-17 21:36:16+00,mains_t03-1,435.48
2013-03-17 21:36:25+00,mains_t03-1,433.27
2013-03-17 21:36:29+00,mains_t03-1,432.4
2013-03-17 21:36:35+00,mains_t03-1,433.1
2013-03-17 21:36:40+00,mains_t03-1,436.44
2013-03-17 21:36:47+00,mains_t03-1,432.95
2013-03-17 21:36:51+00,mains_t03-1,435.54
2013-03-17 21:36:52+00,mains_t03-1,438.54
2013-03-17 21:36:53+00,mains_t03-1,436.48
2013-03-17 21:36:54+00,mains_t03-1,433.09
2013-03-17 21:36:57+00,mains_t03-1,431.96
2013-03-17 21:36:59+00,mains_t03-1,434.06
2013-03-17 21:37:03+00,mains_t03-1,434.79
2013-03-17 21:37:04+00,mains_t03-1,431.33
2013-03-17 21:37:06+00,mains_t03-1,434.09
2013-03-17 21:37:09+00,mains_t03-1,434.51
2013-03-17 21:37:10+00,mains_t03-1,432.7
2013-03-17 21:37:12+00,mains_t03-1,434.33
2013-03-17 21:37:17+00,mains_t03-1,431.71
2013-03-17 21:37:19+00,mains_t03-1,434.65
2013-03-17 21:37:20+00,mains_t03-1,432.44
2013-03-17 21:37:21+00,mains_t03-1,431.26
2013-03-17 21:37:23+00,mains_t03-1,433.9
2013-03-17 21:37:24+00,mains_t03-1,431.82
2013-03-17 21:37:27+00,mains_t03-1,430.71
2013-03-17 21:37:29+00,mains_t03-1,432.59
2013-03-17 21:37:30+00,mains_t03-1,435.07
2013-03-17 21:37:31+00,mains_t03-1,431.7
2013-03-17 21:37:33+00,mains_t03-1,434.92
2013-03-17 21:37:34+00,mains_t03-1,431.48
2013-03-17 21:37:36+00,mains_t03-1,434.3
2013-03-17 21:37:37+00,mains_t03-1,432.04
2013-03-17 21:37:39+00,mains_t03-1,433.45
2013-03-17 21:37:41+00,mains_t03-1,431.36
2013-03-17 21:37:44+00,mains_t03-1,430.12
2013-03-17 21:37:47+00,mains_t03-1,430.1
2013-03-17 21:37:48+00,mains_t03-1,427.39
2013-03-17 21:37:49+00,mains_t03-1,432.6
2013-03-17 21:37:50+00,mains_t03-1,441.23
2013-03-17 21:37:51+00,mains_t03-1,446.56
2013-03-17 21:37:56+00,mains_t03-1,450.55
2013-03-17 21:37:57+00,mains_t03-1,446.37
2013-03-17 21:37:59+00,mains_t03-1,450.13
2013-03-17 21:38:00+00,mains_t03-1,446.84
2013-03-17 21:38:06+00,mains_t03-1,443.75
2013-03-17 21:38:07+00,mains_t03-1,437.29
2013-03-17 21:38:09+00,mains_t03-1,439.12
2013-03-17 21:38:10+00,mains_t03-1,434.8
2013-03-17 21:38:16+00,mains_t03-1,432.43
2013-03-17 21:38:18+00,mains_t03-1,435.93
2013-03-17 21:38:21+00,mains_t03-1,443.59
2013-03-17 21:38:22+00,mains_t03-1,439.74
2013-03-17 21:38:23+00,mains_t03-1,434.9
2013-03-17 21:38:25+00,mains_t03-1,433.13
2013-03-17 21:38:27+00,mains_t03-1,436.81
2013-03-17 21:38:28+00,mains_t03-1,440.72
2013-03-17 21:38:29+00,mains_t03-1,446.79
2013-03-17 21:38:30+00,mains_t03-1,449.86
2013-03-17 21:38:34+00,mains_t03-1,443.29
2013-03-17 21:38:36+00,mains_t03-1,448.03
2013-03-17 21:38:37+00,mains_t03-1,441.42
2013-03-17 21:38:39+00,mains_t03-1,448.42
2013-03-17 21:38:40+00,mains_t03-1,444.57
2013-03-17 21:38:43+00,mains_t03-1,433.64
2013-03-17 21:38:46+00,mains_t03-1,430.24
2013-03-17 21:38:48+00,mains_t03-1,434.84
2013-03-17 21:38:51+00,mains_t03-1,440.9
2013-03-17 21:38:55+00,mains_t03-1,434.9
2013-03-17 21:38:56+00,mains_t03-1,429.16
2013-03-17 21:38:58+00,mains_t03-1,428.33
2013-03-17 21:39:02+00,mains_t03-1,431.62
2013-03-17 21:39:19+00,mains_t03-1,432.59
2013-03-17 21:39:53+00,mains_t03-1,434.46
2013-03-17 21:39:54+00,mains_t03-1,447.8
2013-03-17 21:39:56+00,mains_t03-1,435.07
2013-03-17 21:40:28+00,mains_t03-1,438.53
2013-03-17 21:40:38+00,mains_t03-1,440.17
2013-03-17 21:41:06+00,mains_t03-1,435.64
2013-03-17 21:41:07+00,mains_t03-1,439.83
